open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,return_1h,volatility_24h_past,volatility_24h_future,high_low_range,open_close_return,volume_change,quote_volume_change,trade_intensity,buy_pressure,hour,day_of_week,rv_6h,rv_72h,rv_168h,parkinson,atr_14,vol_ma_ratio
2025-12-08 10:00:00,91912.02,92222.0,91808.09,92133.4,425.18961,2025-12-08 10:59:59.999999,39139413.5381009,123617,224.33878,20651766.883646,0.002408607709851074,0.006201740403625318,0.004169278117216201,0.004492507603105969,0.0024086077098511172,-0.46204043963099173,-0.4618865672077508,290.733821082787,0.527620559683949,10,0,0.0009506571110243042,0.00475202498335284,0.005103474262646482,0.0027015006868504475,0.007844580327469259,0.6139186158170645
2025-12-08 11:00:00,92133.39,92188.31,91851.08,91968.29,343.75755,2025-12-08 11:59:59.999999,31627697.0668314,133119,157.38372,14480205.9005665,-0.001792075403708071,0.006216551089119527,0.004179374140187448,0.0036668073310920095,-0.0017919670599334924,-0.19151940236733445,-0.19192204972507054,387.246767380091,0.457833493402545,11,0,0.0016482520923400891,0.004756651370311369,0.005084083402574192,0.002200914506698469,0.006902728569348647,0.4916057299094541
2025-12-08 12:00:00,91968.29,91992.3,91653.94,91768.96,573.34646,2025-12-08 12:59:59.999999,52632427.964958,160162,140.91135,12937927.5509667,-0.002167377473257237,0.006234728969345369,0.004207317931635626,0.0036870854807551545,-0.0021673774732572197,0.6678803418281285,0.6641245758027283,279.345929858885,0.2457699834756109,12,0,0.0021162548196044895,0.004761776612041526,0.005042660620722642,0.002213016929244309,0.006210892472325515,0.8042578624716314
2025-12-08 13:00:00,91768.97,92122.08,91301.45,91467.82,804.38449,2025-12-08 13:59:59.999999,73747164.5333348,248220,325.47006,29851768.1377605,-0.0032815017190997997,0.00618339035685663,0.0041739903748155855,0.00897178920411577,-0.0032816103308121927,0.40296408213630563,0.4011735233349816,308.58377192230546,0.404620009518085,13,0,0.0025928089741150437,0.004667472904984575,0.005028629525175093,0.005373812503504039,0.006130641667981452,1.109889635842924
2025-12-08 14:00:00,91467.83,91777.0,90790.0,90852.56,1807.88526,2025-12-08 14:59:59.999999,164993180.4822283,518962,740.45026,67590630.2873905,-0.006726518681652305,0.006010304589756692,0.003957298327260657,0.010863755517731145,-0.006726627274310586,1.2475386863811857,1.2372816843371512,287.0547216032947,0.4095670651134132,14,0,0.0032042930132245755,0.004731376121726138,0.0050582185503041145,0.006493612577484185,0.006345037026395908,2.5090494433071413
2025-12-08 15:00:00,90852.57,90998.95,89612.0,89961.37,2037.53824,2025-12-08 15:59:59.999999,183789910.598542,606604,995.11215,89737536.3237431,-0.009809189746551983,0.005651078608404278,0.006264595356790346,0.015417172948788988,-0.009809298735302827,0.12702851507290913,0.11392428499999929,297.71416707251586,0.4883894350861361,15,0,0.004239009233339922,0.004867813311368884,0.004957115993211367,0.009223856428290699,0.006399008501410884,2.7034493028828215
2025-12-08 16:00:00,89961.36,90499.99,89679.79,89978.48,1042.18438,2025-12-08 16:59:59.999999,93884684.7260882,365892,498.22935,44899361.2019087,0.00019019274606413283,0.005599480406899102,0.006937748270596384,0.009115512953764185,0.00019030392604108413,-0.48850806353455245,-0.48917389197079797,351.08183064497666,0.4780625766047271,16,0,0.003673131630411225,0.004357318786667506,0.004955533115544431,0.0054676912389249556,0.006552201624845652,1.3553107986218187
2025-12-08 17:00:00,89978.47,90339.36,89694.24,90257.98,645.64705,2025-12-08 17:59:59.999999,58116592.9917668,274731,326.70413,29408977.3428185,0.003106298305994848,0.005072321568270653,0.007000495875862825,0.007147512053781786,0.0031064097889194468,-0.38048673306732916,-0.38097898329931057,425.5126698093021,0.5060104123452589,17,0,0.004656389286204207,0.0043177589414398285,0.004951565469559643,0.004304037717875535,0.00670129112129475,0.9018270118900951
2025-12-08 18:00:00,90257.98,90527.3,89724.72,89921.68,559.47994,2025-12-08 18:59:59.999999,50505616.1739302,287662,241.80574,21828337.6462046,-0.0037259863338400256,0.005006529036667181,0.006915879513798184,0.00892532256959614,-0.0037259863338399875,-0.13345853589821244,-0.13096047834247315,514.1596318895722,0.4321973366909276,18,0,0.004636404506555059,0.004307291410934762,0.004956426711328386,0.005348085382780916,0.007008392509697634,0.8018591162263519
2025-12-08 19:00:00,89921.68,90366.39,89860.07,90124.48,342.53116,2025-12-08 19:59:59.999999,30867407.8949171,246437,164.09948,14788187.1708174,0.002255295941979707,0.005035024635229446,0.0069440666328694205,0.005618007449252328,0.002255295941979764,-0.3877686481484931,-0.38883216890936334,719.4586326102419,0.47907898364633456,19,0,0.00517797815806442,0.00421758182714097,0.004955148998090953,0.003374387412181412,0.007071679399109171,0.48817155889737346
2025-12-08 20:00:00,90124.49,90917.23,90124.49,90799.92,565.06678,2025-12-08 20:59:59.999999,51168851.4015955,240827,302.87281,27428972.6723251,0.007494523130674446,0.0052979662252703435,0.0070616932988845395,0.00873062443226812,0.007494411341467708,0.6496799298493019,0.6576983585985339,426.19210423235285,0.5359947190666562,20,0,0.006016690870880097,0.004282515089700189,0.004967971172363202,0.005259472037592628,0.007321261957058969,0.7876411654671764
2025-12-08 21:00:00,90799.92,91374.0,90675.0,91316.01,579.83297,2025-12-08 21:59:59.999999,52797492.3351863,175944,317.66389,28925834.807017,0.005683815580454166,0.004658286001202391,0.007099311135531689,0.00765473655714918,0.005683815580454218,0.026131760922133873,0.031828756928868884,303.4391093697207,0.5478541346139734,21,0,0.003990176266502868,0.004325520447863716,0.004919821659974291,0.004611883007869303,0.007428692640300093,0.8190493727867999
2025-12-08 22:00:00,91316.0,91373.69,90726.4,90833.86,391.90576,2025-12-08 22:59:59.999999,35653338.5918335,121184,136.23013,12386945.115212,-0.005280016067281013,0.004547565804536137,0.006996210076353388,0.007126087122137143,-0.005279907135660776,-0.3241057679076097,-0.32471530341844035,309.21719548087276,0.3476094099765209,22,0,0.005095514183616842,0.004375711781658803,0.004937904818340344,0.0042695080408173425,0.007621528548306287,0.5925388738446751
2025-12-08 23:00:00,90833.85,91026.52,90490.76,90634.34,444.68936,2025-12-08 23:59:59.999999,40354273.0978609,142619,217.92189,19782124.0147563,-0.002196537722827241,0.004216240900636224,0.006996458575208118,0.005911225259653342,-0.002196427873529629,0.1346844200503714,0.1318511727567686,320.7160162320951,0.4900542032307676,23,0,0.005237606793325904,0.004384019089581977,0.0049337741380977174,0.0035452008230123853,0.007670610436239896,0.6757495677751939
2025-12-09 00:00:00,90634.35,90846.26,90355.0,90396.73,288.37623,2025-12-09 00:59:59.999999,26127683.861886,144956,115.83962,10493283.7102318,-0.0026216332573283374,0.004251653407493208,0.007101041205422039,0.005434488614798287,-0.0026217433015187936,-0.35151083893709534,-0.35254232436487687,502.66278881584657,0.40169614534457293,0,1,0.005067382059349231,0.004395509634909202,0.00493557728160631,0.0032564058342945583,0.007751892289529882,0.44392915585147724
2025-12-09 01:00:00,90396.72,90569.98,89966.0,90055.8,537.66391,2025-12-09 01:59:59.999999,48540068.5288398,199002,306.9998,27727202.6392318,-0.0037714859818490654,0.0041044610270577885,0.007036446547619753,0.00670673071584502,-0.0037713757755812186,0.8644529405214845,0.8578021988259001,370.12341036615237,0.5709882963876076,1,1,0.005332811536228907,0.0044179300660960276,0.004944913460951518,0.004018349245204819,0.007992814296406072,0.851223808382311
2025-12-09 02:00:00,90055.8,90368.0,89979.21,90068.2,312.17,2025-12-09 02:59:59.999999,28154208.051039,178478,134.482,12130051.4142395,0.00013769240848438002,0.0039446633761442895,0.0070358385127030545,0.004316617851805561,0.00013769240848445275,-0.4193956592697471,-0.41998005144324546,571.7333504180414,0.43079732197200243,2,1,0.00388148529350007,0.0044174981476478425,0.004944431681277789,0.0025893669479958295,0.008031707401407248,0.5037019137189471
2025-12-09 03:00:00,90068.21,90442.77,89795.84,90405.01,1217.20174,2025-12-09 03:59:59.999999,109554135.6799619,189590,589.13634,53031140.6348507,0.003739499623618414,0.003997586309453033,0.007025038818729537,0.0071559087267398964,0.0037393881814681154,2.8991630842169327,2.8912170955531082,155.75889663121907,0.4840087888799765,3,1,0.0031988003680645492,0.004421983152581702,0.0049388063418715905,0.0043112042244147,0.007864545180784624,1.8612303621866995
2025-12-09 04:00:00,90405.02,90500.0,89737.47,89917.53,488.51951,2025-12-09 04:59:59.999999,44012922.1395399,125799,187.65925,16903649.3932115,-0.00539217903963507,0.004082921120437013,0.006894745567818914,0.008480326361277928,-0.0053922890565148394,-0.5986536217077705,-0.5982541246264415,257.51069798624826,0.3841387010316128,4,1,0.0032243744164218036,0.00446923611584869,0.004957851329121673,0.005081614466088033,0.007728867933602203,0.7360757494206083
2025-12-09 05:00:00,89917.52,90209.96,89500.0,89899.35,650.65388,2025-12-09 05:59:59.999999,58477849.8150268,154434,272.36399,24488481.8134408,-0.00020218526910154022,0.0040774220643960525,0.006892743621924093,0.007897276231696964,-0.00020207407855552792,0.33188924225359995,0.3286518361500028,237.3520004214837,0.4186004239304621,5,1,0.0032635426461099714,0.004468661883233951,0.004957922076138041,0.00474516438437055,0.007192535715934389,0.9592506805618348
2025-12-09 06:00:00,89899.35,90232.76,89775.67,90166.84,321.30432,2025-12-09 06:59:59.999999,28908479.7649405,124160,130.26816,11723894.2863571,0.0029754386433271662,0.00412368755830875,0.006883252480237297,0.005069380273280028,0.002975438643327128,-0.506182426822691,-0.5056507745003986,386.42493197726066,0.40543544512566776,6,1,0.0036095406856110185,0.004480775690921163,0.0049622049489571165,0.0030499806139424263,0.0068835489537268525,0.4785310375928066
2025-12-09 07:00:00,90166.85,90528.67,90091.56,90496.8,407.14103,2025-12-09 07:59:59.999999,36794627.8597436,127224,194.08054,17541933.1822722,0.003659438436569351,0.0042015181212283455,0.006863015815016383,0.0048301155399970005,0.0036593271252128366,0.2671508120401245,0.27279705328424875,312.48140232881957,0.47669118487026474,7,1,0.00350238142836628,0.0044984411855580955,0.004968522241280707,0.0029067820424368575,0.00669426985263567,0.6118366698072086
2025-12-09 08:00:00,90496.8,90600.0,90366.35,90498.72,400.27808,2025-12-09 08:59:59.999999,36235099.8090123,112862,216.86815,19633513.5935684,2.1216219800113123e-05,0.004140304676102331,0.00688716996008119,0.0025818044719305884,2.1216219800017832e-05,-0.016856444068041987,-0.015206786514165849,281.9589821156332,0.541793720005852,8,1,0.003507236518910139,0.0044764664123470715,0.004943195826670644,0.0015507988460658692,0.006245084381935369,0.6012768564648123
2025-12-09 09:00:00,90498.72,90498.72,90129.21,90131.59,285.35023,2025-12-09 09:59:59.999999,25769691.6972347,114830,118.62157,10711741.2685677,-0.00405674246000387,0.00418637552997311,0.006817866366846054,0.0040996724899671115,-0.004056742460003906,-0.28712001916267804,-0.28881962977716624,402.4177586960417,0.4157051844675226,9,1,0.003642081557880219,0.004488356018806656,0.004948338667862622,0.0024571358393587497,0.00616210143413646,0.44262940595113637
2025-12-09 10:00:00,90131.6,90345.39,89912.48,90298.45,489.74956,2025-12-09 10:59:59.999999,44154280.5625623,185665,239.75769,21617157.5965965,0.0018512932036369723,0.004169278117216201,0.007021011931424891,0.004794212968218209,0.0018511820493588404,0.7163103740971226,0.7134190459601197,379.1019230318451,0.4895516189948185,10,1,0.0027986520346593613,0.004491888370670768,0.004931165862455229,0.0028846391100307194,0.005866079175698558,0.7565326805300467
2025-12-09 11:00:00,90298.44,90396.01,90140.02,90384.55,387.10655,2025-12-09 11:59:59.999999,34947144.6714681,152649,196.70833,17758799.1310302,0.0009535047390072382,0.004179374140187448,0.007040629961804986,0.0028322318360825016,0.0009536155884863635,-0.20958264873173127,-0.2085219320479832,394.3332914413357,0.508150352919629,11,1,0.002763017243602709,0.004490422924374904,0.004931015436175882,0.0017031255838067855,0.005510391828186182,0.5963127786524361
2025-12-09 12:00:00,90384.54,90690.35,90331.0,90580.0,401.62507,2025-12-09 12:59:59.999999,36376158.4344838,151063,229.67673,20802453.9036977,0.002162427096223718,0.004207317931635626,0.007049164123504422,0.003967211304923888,0.00216253797386153,0.03750522950334978,0.04089071586390247,376.12940845550304,0.5718685091047727,12,1,0.002658892918490272,0.004496024789832025,0.004932067666336559,0.0023843812045806836,0.0052714411885310475,0.6255726297387207
2025-12-09 13:00:00,90580.01,90850.0,90174.66,90431.03,643.67225,2025-12-09 13:59:59.999999,58254218.732078,189718,301.08702,27252684.6977463,-0.0016446235372047369,0.0041739903748155855,0.007032412722905807,0.007468011809663082,-0.0016447337552733317,0.6026694996903454,0.6014395482963997,294.7431709227794,0.4677644872837069,13,1,0.002370241952757681,0.004499807737418586,0.004918100778322053,0.004480990439572933,0.005390374773538921,1.0131536170759805
2025-12-09 14:00:00,90431.02,90644.02,90004.73,90357.59,710.07225,2025-12-09 14:59:59.999999,64101785.8268669,367436,269.28814,24311600.3504366,-0.00081211062176334,0.003957298327260657,0.007064725699188612,0.007075111233046479,-0.0008120001300439558,0.10315809016156918,0.10038014794573002,517.4628356480625,0.3792404786977663,14,1,0.0023847656514929282,0.0044808195513968575,0.004730275332706209,0.0042506175669260815,0.005511775095879757,1.204383233277751
2025-12-09 15:00:00,90357.6,92876.92,90288.1,92707.51,3162.30439,2025-12-09 15:59:59.999999,289963261.9644744,701185,1714.24587,157209919.5619192,0.026006891064712878,0.006264595356790346,0.004605259420106078,0.027924598557333626,0.026006777515117586,3.453496654741823,3.5234818066947273,221.73229187466043,0.5420875597620759,15,1,0.010518508097857048,0.005411573802835478,0.0049541674959165255,0.016977569158720424,0.006901328705732678,4.968750151232184
2025-12-09 16:00:00,92707.5,94488.64,92693.5,94187.81,4040.1561,2025-12-09 16:59:59.999999,378691939.8671188,703660,2304.5898,216023501.9119178,0.015967422703942802,0.006937748270596384,0.003070971464750924,0.019059154257859902,0.015967532292425077,0.2775987386843555,0.3059997232115399,174.16653777313206,0.5704209795260139,16,1,0.0112900885155591,0.0057098359629540255,0.005101692564463824,0.011519523119201423,0.007859388294818312,5.306540231292687
2025-12-09 17:00:00,94187.81,94588.99,93538.93,93917.99,1823.80002,2025-12-09 17:59:59.999999,171517649.2802884,466160,879.22367,82724219.1608236,-0.0028647019184329103,0.007000495875862825,0.003112376175219534,0.011180605547457012,-0.002864701918432889,-0.5485817936589134,-0.5470786905565692,255.59819875426913,0.48208337556658215,17,1,0.011802196755715899,0.0057247815306731365,0.005074106816670241,0.006704287671498457,0.00818856506009734,2.2503719941027436
2025-12-09 18:00:00,93918.0,94178.31,93661.45,93920.48,704.49653,2025-12-09 18:59:59.999999,66170264.4880271,285480,301.18471,28294943.8676606,2.6512492441455038e-05,0.006915879513798184,0.0031320531950846876,0.005503166082626501,2.6406013756637977e-05,-0.6137205163535419,-0.6142072564212102,405.2255587405093,0.4275176628620158,18,1,0.011988818875811722,0.005722877454547359,0.005057705270323689,0.0033050175053389607,0.008001510578797237,0.8628395314775006
2025-12-09 19:00:00,93920.48,94225.0,93651.68,93800.83,735.99959,2025-12-09 19:59:59.999999,69123989.9754811,257375,349.3056,32811374.0980408,-0.0012739500479553856,0.0069440666328694205,0.0033250650895658824,0.006112099434514673,-0.0012739500479553999,0.044717125860080476,0.044638260256439466,349.694488280897,0.4746002643832995,19,1,0.011941709481285107,0.005713624945889163,0.005058599170869403,0.0036653278998971628,0.00790766685418151,0.8836795178538609
2025-12-09 20:00:00,93800.83,93857.47,92767.71,93116.76,1097.12749,2025-12-09 20:59:59.999999,102256668.756818,384958,487.86179,45460464.3247068,-0.007292792611749865,0.0070616932988845395,0.0031740677264812628,0.011703156338343332,-0.007292792611749885,0.4906631809400872,0.47932242905956923,350.8780916609791,0.4446719223123285,20,1,0.012950552992375014,0.0057891305816691096,0.005035789016637208,0.007013791137927296,0.008451071843258169,1.2831152096517926
2025-12-09 21:00:00,93116.76,93243.12,92254.92,92640.0,879.12299,2025-12-09 21:59:59.999999,81548834.3491708,266626,350.40564,32491385.2474735,-0.005120023505972404,0.007099311135531689,0.0030094629635571287,0.010667098445595824,-0.005120023505972446,-0.19870480139003732,-0.20250840027747818,303.2863467715706,0.3985854584464911,21,1,0.008296220996948225,0.005823193452748138,0.0050322817075391805,0.006398775928081813,0.008919473229706388,1.013374563339461
2025-12-09 22:00:00,92640.01,93045.89,92506.67,92884.0,731.02631,2025-12-09 22:59:59.999999,67840619.6333904,222792,394.67704,36629077.282591,0.002633851468048398,0.006996210076353388,0.0029771325711472614,0.005805305542396981,0.00263374323901741,-0.16845956900751735,-0.16809823003827884,304.766048707604,0.5398944396406198,22,1,0.0035778861009907255,0.00582348343399086,0.005024091916356195,0.0034904991257319945,0.009131028256442755,0.8291567568636254
2025-12-09 23:00:00,92884.0,92977.98,92550.0,92678.8,525.51211,2025-12-09 23:59:59.999999,48739481.8577207,134121,233.42814,21653533.0516507,-0.0022092071831530946,0.006996458575208118,0.003135482126739005,0.004617884564754786,-0.002209207183153149,-0.28113105806000327,-0.2815590110894024,255.21961805980075,0.44419174279352003,23,1,0.0035677442089839034,0.005831236259069136,0.004991418923480923,0.002770780344577404,0.00919630872586673,0.5937869693254716
2025-12-10 00:00:00,92678.81,92786.35,92061.0,92130.81,598.49502,2025-12-10 00:59:59.999999,55304879.283541,179636,266.29825,24619529.9672748,-0.005912786958829908,0.007101041205422039,0.003212306433128123,0.007873044858717792,-0.005912894220372489,0.13887959689454155,0.13470388226501617,300.14619002176494,0.44494647591219727,0,2,0.0036475117973076942,0.005878641761434892,0.00500274192461501,0.004713286996296666,0.009477735282816131,0.6665203993947638
2025-12-10 01:00:00,92130.82,92400.0,91976.0,92316.36,529.89686,2025-12-10 01:59:59.999999,48856575.0154127,163043,261.08852,24079188.9381102,0.0020139842469637514,0.007036446547619753,0.003509948145385822,0.004592902059829916,0.0020138754870519288,-0.1146177624000948,-0.11659557622517669,307.68817916754597,0.4927157333976277,1,2,0.004199248111676951,0.005878882334255436,0.004980353551112861,0.0027621642680014623,0.009588681170457155,0.5903380868283663
2025-12-10 02:00:00,92316.35,92570.54,92027.89,92495.68,611.21334,2025-12-10 02:59:59.999999,56452344.9012218,132796,283.93991,26226612.1144564,0.0019424509371901433,0.0070358385127030545,0.003657698685296647,0.005866760480056952,0.0019425594707761645,0.15345718410182707,0.15547078122878788,217.26620037448788,0.46455123181702807,2,2,0.003832713248857012,0.005869683964547367,0.004959947233054625,0.003530858591767246,0.009711642749153263,0.6716068832273168
2025-12-10 03:00:00,92495.89,92553.23,92348.66,92410.62,257.39408,2025-12-10 03:59:59.999999,23793893.0272414,89813,132.71296,12268655.7461367,-0.0009196105158640888,0.007025038818729537,0.003663745185784849,0.0022137066064483978,-0.0009218787991553363,-0.5788801337353011,-0.5785136459986726,348.9318790859526,0.5156022236408857,3,2,0.0033000684210535876,0.00587135192645718,0.004957961186562453,0.0013288869649802882,0.009356701333987062,0.2958266796898527
2025-12-10 04:00:00,92410.62,92659.99,92386.83,92552.62,310.96334,2025-12-10 04:59:59.999999,28772803.7905783,114022,171.15214,15836436.1340127,0.0015366199252857538,0.006894745567818914,0.003926013792707359,0.0029514021321060766,0.0015366199252856436,0.20812156985117936,0.20925162425655142,366.67344774467625,0.5503933035964946,4,2,0.0031234300963877103,0.005865082784066309,0.004921244411711353,0.0017730584913639832,0.009059780572083516,0.36045951736781695
2025-12-10 05:00:00,92552.63,92725.0,92517.53,92556.28,373.62942,2025-12-10 05:59:59.999999,34601305.0209182,106002,207.72761,19237881.1995271,3.954507176562316e-05,0.006892743621924093,0.003920849247243597,0.002241555084106677,3.9437020860392395e-05,0.20152240453810388,0.202569804206862,283.7089220650772,0.5559723053928677,5,2,0.0030238110749603864,0.0058647043974344604,0.004915566520335527,0.0013452470679756379,0.007221660161795617,0.43897362702565934
2025-12-10 06:00:00,92556.28,92757.58,92396.24,92700.0,314.97149,2025-12-10 06:59:59.999999,29161046.9714754,94242,151.54408,14034546.2944901,0.0015527849649963343,0.006883252480237297,0.0038874647957585526,0.00389795037756199,0.0015527849649964451,-0.1569949443488684,-0.15722696141529613,299.20803308261327,0.48113586407455483,6,2,0.0011927034820901242,0.005862618108503634,0.004914153116428363,0.0023440732801979945,0.006105671135768226,0.37017174600270514
2025-12-10 07:00:00,92700.01,92782.92,92500.0,92782.91,364.28563,2025-12-10 07:59:59.999999,33747641.1003392,82097,163.11171,15111946.5614806,0.0008943905070120106,0.006863015815016383,0.003868474561874945,0.0030492684482519273,0.0008942825356761962,0.1565669959525544,0.15728496076805087,225.36436586861797,0.447757738892967,7,2,0.001090747359862443,0.005841719203334818,0.004901734890069076,0.0018340698430543885,0.005509635341249796,0.429028777139225
2025-12-10 08:00:00,92782.91,92790.0,92549.81,92605.0,321.85602,2025-12-10 08:59:59.999999,29824917.7143892,121274,133.20322,12343628.4470473,-0.0019174867440566734,0.00688716996008119,0.0038649528358047315,0.002593704443604582,-0.0019174867440566747,-0.11647346616444909,-0.11623696525297489,376.7958107479239,0.4138596506599441,8,2,0.0014044038039933077,0.005847088647316799,0.00490010235300301,0.0015565881548832887,0.005306817743565212,0.38052268213853085
2025-12-10 09:00:00,92604.99,92972.07,92439.4,92920.01,472.03746,2025-12-10 09:59:59.999999,43771249.0892047,136218,266.41543,24709236.6048793,0.0034016521786079945,0.006817866366846054,0.0037633589517851364,0.005732565030933733,0.003401760531478806,0.46661062918754803,0.4676067008254312,288.5745550787431,0.5643946774902144,9,2,0.0017757475165226255,0.005846430441642779,0.004895068247308906,0.003450723052459404,0.005257578918838746,0.552993013447241
2025-12-10 10:00:00,92920.0,93291.5,92135.09,92272.66,859.47741,2025-12-10 10:59:59.999999,79673880.2673013,303246,363.85575,33737828.8480987,-0.006966744837844874,0.007021011931424891,0.003579786339960498,0.012532531304505618,-0.006966637968144603,0.8207822108016596,0.820233187883854,352.8260271552687,0.42334533260158635,10,2,0.0036194006193031223,0.005912767967861296,0.004920566413212455,0.007490878049552116,0.005346058084810824,0.9890304359207436
2025-12-10 11:00:00,92272.66,92438.98,91763.69,92120.45,969.68906,2025-12-10 11:59:59.999999,89350128.4791475,231383,290.67702,26786245.879668,-0.001649567705103605,0.007040629961804986,0.003576076796160673,0.007330511303407589,-0.0016495677051036179,0.12823100260424547,0.12144818577158456,238.6156651081533,0.2997631220053158,11,2,0.0036347631521593815,0.0059154853985855125,0.004921803556027292,0.004403354116016541,0.0051122664480501975,1.0855323589730277
2025-12-10 12:00:00,92120.45,92216.55,91815.35,91987.22,467.90168,2025-12-10 12:59:59.999999,43049288.0880235,155697,147.64535,13584823.0719188,-0.0014462586754623308,0.007049164123504422,0.003586954318266905,0.004361475431043541,-0.0014462586754623531,-0.5174724565831443,-0.5181955659071007,332.7558045955296,0.3155478091038271,12,2,0.003451246642788654,0.005907299774613828,0.004922707158187931,0.0026185192557681143,0.005012497543525221,0.5221849645602499
